"","AGE","CALC_METHODOLOGY","CANCER_SITE","DEATH_CAUSE","DISEASE","FREQ","GESTATION_THRESHOLD","HEALTH_STATUS","MEASURE","OBS_STATUS","OBS_STATUS2","ObsValue","REF_AREA","SEX","SOCIO_ECON_STATUS","TIME_PERIOD","UNIT_MEASURE"
"774","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"61.3","ZAF","M","_Z","2016","Y"
"775","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"64.7","ZAF","_T","_Z","2016","Y"
"776","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"65.4","ZAF","_T","_Z","2017","Y"
"777","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"62","ZAF","M","_Z","2017","Y"
"778","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"65.7","ZAF","_T","_Z","2018","Y"
"779","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"62.2","ZAF","M","_Z","2020","Y"
"780","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.1","HRV","F","_Z","2001","Y"
"781","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.6","HRV","_T","_Z","2001","Y"
"782","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"70.9","HRV","M","_Z","2001","Y"
"783","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"71","HRV","M","_Z","2002","Y"
"784","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.7","HRV","_T","_Z","2002","Y"
"785","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.3","HRV","F","_Z","2002","Y"
"786","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.1","HRV","F","_Z","2003","Y"
"787","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.6","HRV","_T","_Z","2003","Y"
"788","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"71","HRV","M","_Z","2003","Y"
"789","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"71.8","HRV","M","_Z","2004","Y"
"790","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"75.4","HRV","_T","_Z","2004","Y"
"791","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.8","HRV","F","_Z","2004","Y"
"792","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.8","HRV","F","_Z","2005","Y"
"793","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"75.3","HRV","_T","_Z","2005","Y"
"794","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"71.7","HRV","M","_Z","2005","Y"
"795","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"72.4","HRV","M","_Z","2006","Y"
"796","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"75.9","HRV","_T","_Z","2006","Y"
"797","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.3","HRV","F","_Z","2006","Y"
"798","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.2","HRV","F","_Z","2007","Y"
"799","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"75.8","HRV","_T","_Z","2007","Y"
"800","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"72.2","HRV","M","_Z","2007","Y"
"801","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"72.3","HRV","M","_Z","2008","Y"
"802","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76","HRV","_T","_Z","2008","Y"
"803","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.7","HRV","F","_Z","2008","Y"
"804","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.7","HRV","F","_Z","2009","Y"
"805","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76.3","HRV","_T","_Z","2009","Y"
"806","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"72.8","HRV","M","_Z","2009","Y"
"807","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"73.4","HRV","M","_Z","2010","Y"
"808","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76.7","HRV","_T","_Z","2010","Y"
"809","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.9","HRV","F","_Z","2010","Y"
"810","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.4","HRV","F","_Z","2011","Y"
"811","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.2","HRV","_T","_Z","2011","Y"
"812","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"73.8","HRV","M","_Z","2011","Y"
"813","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"73.9","HRV","M","_Z","2012","Y"
"814","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.3","HRV","_T","_Z","2012","Y"
"815","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.6","HRV","F","_Z","2012","Y"
"816","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81","HRV","F","_Z","2013","Y"
"817","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.8","HRV","_T","_Z","2013","Y"
"818","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.5","HRV","M","_Z","2013","Y"
"819","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.7","HRV","M","_Z","2014","Y"
"820","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.9","HRV","_T","_Z","2014","Y"
"821","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81","HRV","F","_Z","2014","Y"
"822","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.5","HRV","F","_Z","2015","Y"
"823","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.5","HRV","_T","_Z","2015","Y"
"824","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.4","HRV","M","_Z","2015","Y"
"825","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"75","HRV","M","_Z","2016","Y"
"826","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.2","HRV","_T","_Z","2016","Y"
"827","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.3","HRV","F","_Z","2016","Y"
"828","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81","HRV","F","_Z","2017","Y"
"829","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78","HRV","_T","_Z","2017","Y"
"830","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.9","HRV","M","_Z","2017","Y"
"831","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.9","HRV","M","_Z","2018","Y"
"832","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.2","HRV","_T","_Z","2018","Y"
"833","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.5","HRV","F","_Z","2018","Y"
"834","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"81.6","HRV","F","_Z","2019","Y"
"835","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.6","HRV","_T","_Z","2019","Y"
"836","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"75.5","HRV","M","_Z","2019","Y"
"837","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.5","HRV","M","_Z","2020","Y"
"838","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.6","HRV","_T","_Z","2020","Y"
"839","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.7","HRV","F","_Z","2020","Y"
"840","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.7","HRV","F","_Z","2021","Y"
"841","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76.6","HRV","_T","_Z","2021","Y"
"842","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"73.5","HRV","M","_Z","2021","Y"
"843","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.6","HRV","M","_Z","2022","Y"
"844","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.7","HRV","_T","_Z","2022","Y"
"845","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"80.8","HRV","F","_Z","2022","Y"
"846","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"59","RUS","M","_Z","2000","Y"
"847","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"72.3","RUS","F","_Z","2000","Y"
"848","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"72.2","RUS","F","_Z","2001","Y"
"849","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"58.9","RUS","M","_Z","2001","Y"
"850","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"58.7","RUS","M","_Z","2002","Y"
"851","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"71.9","RUS","F","_Z","2002","Y"
"852","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"71.9","RUS","F","_Z","2003","Y"
"853","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"58.5","RUS","M","_Z","2003","Y"
"854","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"58.9","RUS","M","_Z","2004","Y"
"855","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"72.4","RUS","F","_Z","2004","Y"
"856","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"72.5","RUS","F","_Z","2005","Y"
"857","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"58.9","RUS","M","_Z","2005","Y"
"858","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"60.4","RUS","M","_Z","2006","Y"
"859","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"73.3","RUS","F","_Z","2006","Y"
"860","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74","RUS","F","_Z","2007","Y"
"861","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"61.5","RUS","M","_Z","2007","Y"
"862","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"61.9","RUS","M","_Z","2008","Y"
"863","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.3","RUS","F","_Z","2008","Y"
"864","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.8","RUS","F","_Z","2009","Y"
"865","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"62.9","RUS","M","_Z","2009","Y"
"866","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"63.1","RUS","M","_Z","2010","Y"
"867","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.9","RUS","F","_Z","2010","Y"
"868","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"75.6","RUS","F","_Z","2011","Y"
"869","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"64","RUS","M","_Z","2011","Y"
"870","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"64.6","RUS","M","_Z","2012","Y"
"871","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"75.9","RUS","F","_Z","2012","Y"
"872","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76.3","RUS","F","_Z","2013","Y"
"873","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"65.1","RUS","M","_Z","2013","Y"
"874","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76.7","RUS","F","_Z","2015","Y"
"875","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"65.9","RUS","M","_Z","2015","Y"
"876","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"66.5","RUS","M","_Z","2016","Y"
"877","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.1","RUS","F","_Z","2016","Y"
"878","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.6","RUS","F","_Z","2017","Y"
"879","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"67.5","RUS","M","_Z","2017","Y"
"880","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"67.8","RUS","M","_Z","2018","Y"
"881","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.8","RUS","F","_Z","2018","Y"
"882","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.2","RUS","F","_Z","2019","Y"
"883","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"68.2","RUS","M","_Z","2019","Y"
"884","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"70.4","PER","_T","_Z","2000","Y"
"885","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"68","PER","M","_Z","2000","Y"
"886","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"72.9","PER","F","_Z","2000","Y"
"887","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"73.4","PER","F","_Z","2001","Y"
"888","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"68.8","PER","M","_Z","2001","Y"
"889","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"71","PER","_T","_Z","2001","Y"
"890","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"71.7","PER","_T","_Z","2002","Y"
"891","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"69.5","PER","M","_Z","2002","Y"
"892","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"73.9","PER","F","_Z","2002","Y"
"893","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.4","PER","F","_Z","2003","Y"
"894","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"70.2","PER","M","_Z","2003","Y"
"895","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"72.2","PER","_T","_Z","2003","Y"
"896","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"72.7","PER","_T","_Z","2004","Y"
"897","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"70.7","PER","M","_Z","2004","Y"
"898","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.7","PER","F","_Z","2004","Y"
"899","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"75","PER","F","_Z","2005","Y"
"900","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"71.1","PER","M","_Z","2005","Y"
"901","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"73","PER","_T","_Z","2005","Y"
"902","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"73.2","PER","_T","_Z","2006","Y"
"903","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"71.2","PER","M","_Z","2006","Y"
"904","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"75.2","PER","F","_Z","2006","Y"
"905","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"75.3","PER","F","_Z","2007","Y"
"906","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"71.3","PER","M","_Z","2007","Y"
"907","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"73.2","PER","_T","_Z","2007","Y"
"908","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"73.4","PER","_T","_Z","2008","Y"
"909","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"71.4","PER","M","_Z","2008","Y"
"910","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"75.5","PER","F","_Z","2008","Y"
"911","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"75.7","PER","F","_Z","2009","Y"
"912","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"71.4","PER","M","_Z","2009","Y"
"913","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"73.5","PER","_T","_Z","2009","Y"
"914","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"72.5","PER","M","_Z","2012","Y"
"915","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"73.8","PER","M","_Z","2018","Y"
"916","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"69.6","BGR","M","_Z","2020","Y"
"917","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"73.3","BGR","_T","_Z","2020","Y"
"918","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.3","BGR","F","_Z","2020","Y"
"919","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.9","BGR","F","_Z","2021","Y"
"920","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"71.2","BGR","_T","_Z","2021","Y"
"921","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"67.7","BGR","M","_Z","2021","Y"
"922","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.4","PER","_T","_Z","2010","Y"
"923","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"72","PER","M","_Z","2010","Y"
"924","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76.9","PER","F","_Z","2010","Y"
"925","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.2","PER","F","_Z","2011","Y"
"926","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"72.2","PER","M","_Z","2011","Y"
"927","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.7","PER","_T","_Z","2011","Y"
"928","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"75","PER","_T","_Z","2012","Y"
"929","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.5","PER","F","_Z","2012","Y"
"930","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.8","PER","F","_Z","2013","Y"
"931","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"72.7","PER","M","_Z","2013","Y"
"932","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"75.3","PER","_T","_Z","2013","Y"
"933","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"75.6","PER","_T","_Z","2014","Y"
"934","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"73","PER","M","_Z","2014","Y"
"935","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.2","PER","F","_Z","2014","Y"
"936","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.5","PER","F","_Z","2015","Y"
"937","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"73.2","PER","M","_Z","2015","Y"
"938","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"75.9","PER","_T","_Z","2015","Y"
"939","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76.1","PER","_T","_Z","2016","Y"
"940","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"73.4","PER","M","_Z","2016","Y"
"941","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78.8","PER","F","_Z","2016","Y"
"942","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.1","PER","F","_Z","2017","Y"
"943","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"73.6","PER","M","_Z","2017","Y"
"944","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76.4","PER","_T","_Z","2017","Y"
"945","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76.6","PER","_T","_Z","2018","Y"
"946","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.3","PER","F","_Z","2018","Y"
"947","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.4","PER","F","_Z","2019","Y"
"948","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74","PER","M","_Z","2019","Y"
"949","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76.7","PER","_T","_Z","2019","Y"
"950","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76.9","PER","_T","_Z","2020","Y"
"951","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.1","PER","M","_Z","2020","Y"
"952","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.5","PER","F","_Z","2020","Y"
"953","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.6","PER","F","_Z","2021","Y"
"954","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.3","PER","M","_Z","2021","Y"
"955","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77","PER","_T","_Z","2021","Y"
"956","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.1","PER","_T","_Z","2022","Y"
"957","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.4","PER","M","_Z","2022","Y"
"958","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"79.7","PER","F","_Z","2022","Y"
"959","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"65.3","RUS","M","_Z","2014","Y"
"960","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76.5","RUS","F","_Z","2014","Y"
"961","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"66.5","RUS","M","_Z","2020","Y"
"962","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"76.4","RUS","F","_Z","2020","Y"
"963","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.5","RUS","F","_Z","2021","Y"
"964","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"65.5","RUS","M","_Z","2021","Y"
"965","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"67.6","RUS","M","_Z","2022","Y"
"966","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.8","RUS","F","_Z","2022","Y"
"967","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"72.3","CHN","_T","_Z","2000","Y"
"968","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.9","CHN","F","_Z","2000","Y"
"969","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"69.9","CHN","M","_Z","2000","Y"
"970","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"72.7","CHN","_T","_Z","2001","Y"
"971","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"75.7","CHN","F","_Z","2002","Y"
"972","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"70.6","CHN","M","_Z","2002","Y"
"973","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.4","CHN","_T","_Z","2006","Y"
"974","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.1","CHN","F","_Z","2006","Y"
"975","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"71.9","CHN","M","_Z","2006","Y"
"976","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"72.3","CHN","M","_Z","2007","Y"
"977","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.4","CHN","F","_Z","2007","Y"
"978","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"74.8","CHN","_T","_Z","2008","Y"
"979","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"77.5","CHN","F","_Z","2008","Y"
"980","Y0","_Z","_Z","_Z","_Z","A","_Z","_Z","LFEXP",NA,NA,"78","CHN","F","_Z","2009","Y"
